t,S,I,R,scenario,beta,c,gamma,replication,seed
4.9582596711103255,895,73,32,beta_scan,0.07,10.0,0.25,4,1304
4.982578912020556,895,72,33,beta_scan,0.07,10.0,0.25,4,1304
4.9839249382226525,895,71,34,beta_scan,0.07,10.0,0.25,4,1304
4.986397433457915,894,72,34,beta_scan,0.07,10.0,0.25,4,1304
4.990807958900346,893,73,34,beta_scan,0.07,10.0,0.25,4,1304
5.03851210904636,893,72,35,beta_scan,0.07,10.0,0.25,4,1304
5.046545911436399,892,73,35,beta_scan,0.07,10.0,0.25,4,1304
5.100115207930841,892,72,36,beta_scan,0.07,10.0,0.25,4,1304
5.111119575502566,892,71,37,beta_scan,0.07,10.0,0.25,4,1304
5.149824488312691,892,70,38,beta_scan,0.07,10.0,0.25,4,1304
5.164756029693991,891,71,38,beta_scan,0.07,10.0,0.25,4,1304
5.169154580959239,890,72,38,beta_scan,0.07,10.0,0.25,4,1304
5.188730277658355,890,71,39,beta_scan,0.07,10.0,0.25,4,1304
5.202903480730735,889,72,39,beta_scan,0.07,10.0,0.25,4,1304
5.212506599055113,888,73,39,beta_scan,0.07,10.0,0.25,4,1304
5.213856449148471,887,74,39,beta_scan,0.07,10.0,0.25,4,1304
5.221778098872882,887,73,40,beta_scan,0.07,10.0,0.25,4,1304
5.30339114469,887,72,41,beta_scan,0.07,10.0,0.25,4,1304
5.3062701878681615,886,73,41,beta_scan,0.07,10.0,0.25,4,1304
5.307428912910195,885,74,41,beta_scan,0.07,10.0,0.25,4,1304
5.312838054606482,884,75,41,beta_scan,0.07,10.0,0.25,4,1304
5.330105035491682,884,74,42,beta_scan,0.07,10.0,0.25,4,1304
5.336675630420989,883,75,42,beta_scan,0.07,10.0,0.25,4,1304
5.341888413458009,883,74,43,beta_scan,0.07,10.0,0.25,4,1304
5.349982024794269,882,75,43,beta_scan,0.07,10.0,0.25,4,1304
5.351355886239575,881,76,43,beta_scan,0.07,10.0,0.25,4,1304
5.383276570599863,880,77,43,beta_scan,0.07,10.0,0.25,4,1304
5.395498513185703,880,76,44,beta_scan,0.07,10.0,0.25,4,1304
5.399684495859034,879,77,44,beta_scan,0.07,10.0,0.25,4,1304
5.409656979609254,878,78,44,beta_scan,0.07,10.0,0.25,4,1304
5.4147519660453645,878,77,45,beta_scan,0.07,10.0,0.25,4,1304
5.415821463333962,878,76,46,beta_scan,0.07,10.0,0.25,4,1304
5.43233833691526,878,75,47,beta_scan,0.07,10.0,0.25,4,1304
5.44560746173905,877,76,47,beta_scan,0.07,10.0,0.25,4,1304
5.507287245289804,876,77,47,beta_scan,0.07,10.0,0.25,4,1304
5.520012334103803,875,78,47,beta_scan,0.07,10.0,0.25,4,1304
5.568347243320853,874,79,47,beta_scan,0.07,10.0,0.25,4,1304
5.593145527114164,873,80,47,beta_scan,0.07,10.0,0.25,4,1304
5.59770051141687,873,79,48,beta_scan,0.07,10.0,0.25,4,1304
5.601524606224634,872,80,48,beta_scan,0.07,10.0,0.25,4,1304
5.608082568055069,872,79,49,beta_scan,0.07,10.0,0.25,4,1304
5.667747218313369,872,78,50,beta_scan,0.07,10.0,0.25,4,1304
5.67715709734638,872,77,51,beta_scan,0.07,10.0,0.25,4,1304
5.683943899900081,871,78,51,beta_scan,0.07,10.0,0.25,4,1304
5.713084915108698,870,79,51,beta_scan,0.07,10.0,0.25,4,1304
5.714772017224862,869,80,51,beta_scan,0.07,10.0,0.25,4,1304
5.726531625972677,868,81,51,beta_scan,0.07,10.0,0.25,4,1304
5.741574664986463,867,82,51,beta_scan,0.07,10.0,0.25,4,1304
5.742816346116788,866,83,51,beta_scan,0.07,10.0,0.25,4,1304
5.766679807841931,865,84,51,beta_scan,0.07,10.0,0.25,4,1304
5.769906797693895,864,85,51,beta_scan,0.07,10.0,0.25,4,1304
5.782937297751214,863,86,51,beta_scan,0.07,10.0,0.25,4,1304
5.789694971054726,862,87,51,beta_scan,0.07,10.0,0.25,4,1304
5.814175270713653,861,88,51,beta_scan,0.07,10.0,0.25,4,1304
5.825219155539453,860,89,51,beta_scan,0.07,10.0,0.25,4,1304
5.834390023485416,860,88,52,beta_scan,0.07,10.0,0.25,4,1304
5.841080821327241,859,89,52,beta_scan,0.07,10.0,0.25,4,1304
5.87579241436205,858,90,52,beta_scan,0.07,10.0,0.25,4,1304
5.9038625431906855,857,91,52,beta_scan,0.07,10.0,0.25,4,1304
5.90540428070887,856,92,52,beta_scan,0.07,10.0,0.25,4,1304
5.911616835563124,855,93,52,beta_scan,0.07,10.0,0.25,4,1304
5.917498149859441,855,92,53,beta_scan,0.07,10.0,0.25,4,1304
5.918649503760152,854,93,53,beta_scan,0.07,10.0,0.25,4,1304
5.918711738565036,853,94,53,beta_scan,0.07,10.0,0.25,4,1304
5.964687631671132,852,95,53,beta_scan,0.07,10.0,0.25,4,1304
5.965210033639366,851,96,53,beta_scan,0.07,10.0,0.25,4,1304
5.968009386525321,850,97,53,beta_scan,0.07,10.0,0.25,4,1304
5.988646027422584,849,98,53,beta_scan,0.07,10.0,0.25,4,1304
6.034910844484926,848,99,53,beta_scan,0.07,10.0,0.25,4,1304
6.049324730069558,847,100,53,beta_scan,0.07,10.0,0.25,4,1304
6.060869691334914,846,101,53,beta_scan,0.07,10.0,0.25,4,1304
6.069163766794352,846,100,54,beta_scan,0.07,10.0,0.25,4,1304
6.081981052177254,845,101,54,beta_scan,0.07,10.0,0.25,4,1304
6.0826047688994205,845,100,55,beta_scan,0.07,10.0,0.25,4,1304
6.083450229107198,844,101,55,beta_scan,0.07,10.0,0.25,4,1304
6.099829776691535,843,102,55,beta_scan,0.07,10.0,0.25,4,1304
6.1289118137295,843,101,56,beta_scan,0.07,10.0,0.25,4,1304
6.14547084848711,842,102,56,beta_scan,0.07,10.0,0.25,4,1304
6.145721472999602,842,101,57,beta_scan,0.07,10.0,0.25,4,1304
6.150668340505466,842,100,58,beta_scan,0.07,10.0,0.25,4,1304
6.194015769031242,841,101,58,beta_scan,0.07,10.0,0.25,4,1304
6.201797192126931,841,100,59,beta_scan,0.07,10.0,0.25,4,1304
6.222163291155753,840,101,59,beta_scan,0.07,10.0,0.25,4,1304
6.229641608245494,840,100,60,beta_scan,0.07,10.0,0.25,4,1304
6.236433582340344,839,101,60,beta_scan,0.07,10.0,0.25,4,1304
6.247519469689292,838,102,60,beta_scan,0.07,10.0,0.25,4,1304
6.27849358813738,838,101,61,beta_scan,0.07,10.0,0.25,4,1304
6.287501314616478,837,102,61,beta_scan,0.07,10.0,0.25,4,1304
6.293601306394329,837,101,62,beta_scan,0.07,10.0,0.25,4,1304
6.307568609148944,836,102,62,beta_scan,0.07,10.0,0.25,4,1304
6.3161403668221725,835,103,62,beta_scan,0.07,10.0,0.25,4,1304
6.31660506303525,835,102,63,beta_scan,0.07,10.0,0.25,4,1304
6.324510435497438,835,101,64,beta_scan,0.07,10.0,0.25,4,1304
6.330986544725632,835,100,65,beta_scan,0.07,10.0,0.25,4,1304
6.3451906131088585,834,101,65,beta_scan,0.07,10.0,0.25,4,1304
6.356459466012541,833,102,65,beta_scan,0.07,10.0,0.25,4,1304
6.3755517370985775,832,103,65,beta_scan,0.07,10.0,0.25,4,1304
6.385905668906714,831,104,65,beta_scan,0.07,10.0,0.25,4,1304
6.4005157839386015,830,105,65,beta_scan,0.07,10.0,0.25,4,1304
6.407887241764498,829,106,65,beta_scan,0.07,10.0,0.25,4,1304
6.413145677175103,828,107,65,beta_scan,0.07,10.0,0.25,4,1304
6.413228209557801,827,108,65,beta_scan,0.07,10.0,0.25,4,1304
6.41969290110735,827,107,66,beta_scan,0.07,10.0,0.25,4,1304
6.425921134281231,827,106,67,beta_scan,0.07,10.0,0.25,4,1304
6.438991838257527,827,105,68,beta_scan,0.07,10.0,0.25,4,1304
6.446376748401952,826,106,68,beta_scan,0.07,10.0,0.25,4,1304
6.4521763981565705,825,107,68,beta_scan,0.07,10.0,0.25,4,1304
6.497007280367512,824,108,68,beta_scan,0.07,10.0,0.25,4,1304
6.499306158606396,824,107,69,beta_scan,0.07,10.0,0.25,4,1304
6.514213430441108,823,108,69,beta_scan,0.07,10.0,0.25,4,1304
6.529714528625186,823,107,70,beta_scan,0.07,10.0,0.25,4,1304
6.5383873859258745,822,108,70,beta_scan,0.07,10.0,0.25,4,1304
6.545300155191866,822,107,71,beta_scan,0.07,10.0,0.25,4,1304
6.583148961818196,821,108,71,beta_scan,0.07,10.0,0.25,4,1304
6.5902266390996935,820,109,71,beta_scan,0.07,10.0,0.25,4,1304
6.592731913770149,819,110,71,beta_scan,0.07,10.0,0.25,4,1304
6.599415564175162,818,111,71,beta_scan,0.07,10.0,0.25,4,1304
6.599567914367967,817,112,71,beta_scan,0.07,10.0,0.25,4,1304
6.61767252459864,816,113,71,beta_scan,0.07,10.0,0.25,4,1304
6.6513027240705656,815,114,71,beta_scan,0.07,10.0,0.25,4,1304
6.656390089347949,814,115,71,beta_scan,0.07,10.0,0.25,4,1304
6.6606987203957955,813,116,71,beta_scan,0.07,10.0,0.25,4,1304
6.6684320886820565,812,117,71,beta_scan,0.07,10.0,0.25,4,1304
6.674647700334713,812,116,72,beta_scan,0.07,10.0,0.25,4,1304
6.696654872451472,811,117,72,beta_scan,0.07,10.0,0.25,4,1304
6.71829154267718,810,118,72,beta_scan,0.07,10.0,0.25,4,1304
6.723252002588794,809,119,72,beta_scan,0.07,10.0,0.25,4,1304
6.737541625443468,808,120,72,beta_scan,0.07,10.0,0.25,4,1304
6.746636808307415,808,119,73,beta_scan,0.07,10.0,0.25,4,1304
6.759779181610042,808,118,74,beta_scan,0.07,10.0,0.25,4,1304
6.76698575683535,807,119,74,beta_scan,0.07,10.0,0.25,4,1304
6.797740004415669,806,120,74,beta_scan,0.07,10.0,0.25,4,1304
6.797998933613069,805,121,74,beta_scan,0.07,10.0,0.25,4,1304
6.803240031914024,804,122,74,beta_scan,0.07,10.0,0.25,4,1304
6.809922328738663,803,123,74,beta_scan,0.07,10.0,0.25,4,1304
6.822348074957317,802,124,74,beta_scan,0.07,10.0,0.25,4,1304
6.860982786040402,801,125,74,beta_scan,0.07,10.0,0.25,4,1304
6.885890861792152,800,126,74,beta_scan,0.07,10.0,0.25,4,1304
6.889262815812415,799,127,74,beta_scan,0.07,10.0,0.25,4,1304
6.891260305616526,798,128,74,beta_scan,0.07,10.0,0.25,4,1304
6.8918865698268705,797,129,74,beta_scan,0.07,10.0,0.25,4,1304
6.902934133620342,797,128,75,beta_scan,0.07,10.0,0.25,4,1304
6.903767037565958,796,129,75,beta_scan,0.07,10.0,0.25,4,1304
6.912515101070268,795,130,75,beta_scan,0.07,10.0,0.25,4,1304
6.928604993540203,794,131,75,beta_scan,0.07,10.0,0.25,4,1304
6.934930014947132,793,132,75,beta_scan,0.07,10.0,0.25,4,1304
6.938136078098857,792,133,75,beta_scan,0.07,10.0,0.25,4,1304
6.954538640229762,792,132,76,beta_scan,0.07,10.0,0.25,4,1304
6.965342932662677,791,133,76,beta_scan,0.07,10.0,0.25,4,1304
6.980929771833619,790,134,76,beta_scan,0.07,10.0,0.25,4,1304
6.983084782911066,789,135,76,beta_scan,0.07,10.0,0.25,4,1304
6.999349598458567,789,134,77,beta_scan,0.07,10.0,0.25,4,1304
7.01378534992654,788,135,77,beta_scan,0.07,10.0,0.25,4,1304
7.020544882113933,787,136,77,beta_scan,0.07,10.0,0.25,4,1304
7.021944127279098,786,137,77,beta_scan,0.07,10.0,0.25,4,1304
7.025583332797107,785,138,77,beta_scan,0.07,10.0,0.25,4,1304
7.028570905215597,784,139,77,beta_scan,0.07,10.0,0.25,4,1304
7.031297535102581,783,140,77,beta_scan,0.07,10.0,0.25,4,1304
7.0377275564090365,782,141,77,beta_scan,0.07,10.0,0.25,4,1304
7.04450627113743,781,142,77,beta_scan,0.07,10.0,0.25,4,1304
7.046056707758736,780,143,77,beta_scan,0.07,10.0,0.25,4,1304
7.046420939195498,780,142,78,beta_scan,0.07,10.0,0.25,4,1304
7.062307253935298,779,143,78,beta_scan,0.07,10.0,0.25,4,1304
7.099178770378164,779,142,79,beta_scan,0.07,10.0,0.25,4,1304
7.111561162114231,778,143,79,beta_scan,0.07,10.0,0.25,4,1304
7.1323257458700535,777,144,79,beta_scan,0.07,10.0,0.25,4,1304
7.135999679848659,777,143,80,beta_scan,0.07,10.0,0.25,4,1304
7.147815014962575,776,144,80,beta_scan,0.07,10.0,0.25,4,1304
7.16312171725903,776,143,81,beta_scan,0.07,10.0,0.25,4,1304
7.164242060482366,775,144,81,beta_scan,0.07,10.0,0.25,4,1304
7.175652886801711,774,145,81,beta_scan,0.07,10.0,0.25,4,1304
7.184472464610182,774,144,82,beta_scan,0.07,10.0,0.25,4,1304
7.18830096598048,774,143,83,beta_scan,0.07,10.0,0.25,4,1304
7.2234642453111935,773,144,83,beta_scan,0.07,10.0,0.25,4,1304
7.2407596738223265,772,145,83,beta_scan,0.07,10.0,0.25,4,1304
7.245743895771855,771,146,83,beta_scan,0.07,10.0,0.25,4,1304
7.256783541735363,771,145,84,beta_scan,0.07,10.0,0.25,4,1304
7.257204798972861,770,146,84,beta_scan,0.07,10.0,0.25,4,1304
7.273917097932656,769,147,84,beta_scan,0.07,10.0,0.25,4,1304
7.274786932636778,768,148,84,beta_scan,0.07,10.0,0.25,4,1304
7.275007558742632,767,149,84,beta_scan,0.07,10.0,0.25,4,1304
7.277606032946102,766,150,84,beta_scan,0.07,10.0,0.25,4,1304
7.295994716490552,765,151,84,beta_scan,0.07,10.0,0.25,4,1304
7.297548185844153,764,152,84,beta_scan,0.07,10.0,0.25,4,1304
7.303042175085085,763,153,84,beta_scan,0.07,10.0,0.25,4,1304
7.320988029618941,763,152,85,beta_scan,0.07,10.0,0.25,4,1304
7.330737714116961,763,151,86,beta_scan,0.07,10.0,0.25,4,1304
7.345468235521993,762,152,86,beta_scan,0.07,10.0,0.25,4,1304
7.349822524552952,761,153,86,beta_scan,0.07,10.0,0.25,4,1304
7.351514904363628,761,152,87,beta_scan,0.07,10.0,0.25,4,1304
7.354532158766551,761,151,88,beta_scan,0.07,10.0,0.25,4,1304
7.361117504052226,760,152,88,beta_scan,0.07,10.0,0.25,4,1304
7.362517070493722,759,153,88,beta_scan,0.07,10.0,0.25,4,1304
7.389481126589803,758,154,88,beta_scan,0.07,10.0,0.25,4,1304
7.389493077273036,757,155,88,beta_scan,0.07,10.0,0.25,4,1304
7.391225563830322,756,156,88,beta_scan,0.07,10.0,0.25,4,1304
7.3945672090208845,756,155,89,beta_scan,0.07,10.0,0.25,4,1304
7.398143316164901,756,154,90,beta_scan,0.07,10.0,0.25,4,1304
7.433042149917451,755,155,90,beta_scan,0.07,10.0,0.25,4,1304
7.433321608624531,755,154,91,beta_scan,0.07,10.0,0.25,4,1304
7.433664225123337,755,153,92,beta_scan,0.07,10.0,0.25,4,1304
7.45222696701952,754,154,92,beta_scan,0.07,10.0,0.25,4,1304
7.461601896378624,753,155,92,beta_scan,0.07,10.0,0.25,4,1304
7.462952233861152,752,156,92,beta_scan,0.07,10.0,0.25,4,1304
7.467449452918486,751,157,92,beta_scan,0.07,10.0,0.25,4,1304
7.46988059118121,750,158,92,beta_scan,0.07,10.0,0.25,4,1304
7.470328112014022,750,157,93,beta_scan,0.07,10.0,0.25,4,1304
7.473033834865041,749,158,93,beta_scan,0.07,10.0,0.25,4,1304
7.485597452144339,748,159,93,beta_scan,0.07,10.0,0.25,4,1304
7.507590428761383,747,160,93,beta_scan,0.07,10.0,0.25,4,1304
7.519038230663822,746,161,93,beta_scan,0.07,10.0,0.25,4,1304
7.525900520625586,745,162,93,beta_scan,0.07,10.0,0.25,4,1304
7.5473927908143486,745,161,94,beta_scan,0.07,10.0,0.25,4,1304
7.548813200565575,744,162,94,beta_scan,0.07,10.0,0.25,4,1304
7.552407731567859,743,163,94,beta_scan,0.07,10.0,0.25,4,1304
7.558546595911515,742,164,94,beta_scan,0.07,10.0,0.25,4,1304
7.568500848592259,741,165,94,beta_scan,0.07,10.0,0.25,4,1304
7.5762212087163965,741,164,95,beta_scan,0.07,10.0,0.25,4,1304
7.5885921363235,741,163,96,beta_scan,0.07,10.0,0.25,4,1304
7.589013882014814,740,164,96,beta_scan,0.07,10.0,0.25,4,1304
7.603330900127739,739,165,96,beta_scan,0.07,10.0,0.25,4,1304
7.61330888218123,739,164,97,beta_scan,0.07,10.0,0.25,4,1304
7.614583297018573,739,163,98,beta_scan,0.07,10.0,0.25,4,1304
7.628362560920706,738,164,98,beta_scan,0.07,10.0,0.25,4,1304
7.641600976563434,738,163,99,beta_scan,0.07,10.0,0.25,4,1304
7.657739499487447,737,164,99,beta_scan,0.07,10.0,0.25,4,1304
7.6808004601570525,736,165,99,beta_scan,0.07,10.0,0.25,4,1304
7.684261866149932,735,166,99,beta_scan,0.07,10.0,0.25,4,1304
7.693141067813811,734,167,99,beta_scan,0.07,10.0,0.25,4,1304
7.696614404571526,733,168,99,beta_scan,0.07,10.0,0.25,4,1304
7.697473440290556,732,169,99,beta_scan,0.07,10.0,0.25,4,1304
7.714903739867363,731,170,99,beta_scan,0.07,10.0,0.25,4,1304
7.728451451734983,730,171,99,beta_scan,0.07,10.0,0.25,4,1304
7.734561435866975,729,172,99,beta_scan,0.07,10.0,0.25,4,1304
7.740190602913464,728,173,99,beta_scan,0.07,10.0,0.25,4,1304
7.7431569065204915,727,174,99,beta_scan,0.07,10.0,0.25,4,1304
7.770238251044546,726,175,99,beta_scan,0.07,10.0,0.25,4,1304
7.774971548789337,725,176,99,beta_scan,0.07,10.0,0.25,4,1304
7.783558070718307,725,175,100,beta_scan,0.07,10.0,0.25,4,1304
7.7971822955427665,725,174,101,beta_scan,0.07,10.0,0.25,4,1304
7.81579650870241,724,175,101,beta_scan,0.07,10.0,0.25,4,1304
7.82031920739355,724,174,102,beta_scan,0.07,10.0,0.25,4,1304
7.826777887749189,723,175,102,beta_scan,0.07,10.0,0.25,4,1304
7.855361472558508,723,174,103,beta_scan,0.07,10.0,0.25,4,1304
7.859872538724542,722,175,103,beta_scan,0.07,10.0,0.25,4,1304
7.86829568961156,721,176,103,beta_scan,0.07,10.0,0.25,4,1304
7.869249242633955,721,175,104,beta_scan,0.07,10.0,0.25,4,1304
7.8752816194797175,720,176,104,beta_scan,0.07,10.0,0.25,4,1304
7.884915303699644,720,175,105,beta_scan,0.07,10.0,0.25,4,1304
7.888962084773114,719,176,105,beta_scan,0.07,10.0,0.25,4,1304
7.896480990745457,719,175,106,beta_scan,0.07,10.0,0.25,4,1304
7.91676273749694,719,174,107,beta_scan,0.07,10.0,0.25,4,1304
7.932342540777822,718,175,107,beta_scan,0.07,10.0,0.25,4,1304
7.933035557109197,717,176,107,beta_scan,0.07,10.0,0.25,4,1304
7.9332478813274845,717,175,108,beta_scan,0.07,10.0,0.25,4,1304
7.9517062762606,716,176,108,beta_scan,0.07,10.0,0.25,4,1304
7.95430273903017,715,177,108,beta_scan,0.07,10.0,0.25,4,1304
7.954933839572723,714,178,108,beta_scan,0.07,10.0,0.25,4,1304
7.9574251639925215,713,179,108,beta_scan,0.07,10.0,0.25,4,1304
7.995744296481858,713,178,109,beta_scan,0.07,10.0,0.25,4,1304
8.004843125386293,712,179,109,beta_scan,0.07,10.0,0.25,4,1304
8.005274617170697,711,180,109,beta_scan,0.07,10.0,0.25,4,1304
8.025921989999432,710,181,109,beta_scan,0.07,10.0,0.25,4,1304
8.028356417352105,710,180,110,beta_scan,0.07,10.0,0.25,4,1304
8.02983663017513,710,179,111,beta_scan,0.07,10.0,0.25,4,1304
8.040344433004867,709,180,111,beta_scan,0.07,10.0,0.25,4,1304
8.059389593937924,708,181,111,beta_scan,0.07,10.0,0.25,4,1304
8.061384296614,707,182,111,beta_scan,0.07,10.0,0.25,4,1304
8.06612630438773,707,181,112,beta_scan,0.07,10.0,0.25,4,1304
8.074639939804392,706,182,112,beta_scan,0.07,10.0,0.25,4,1304
8.08468989536303,705,183,112,beta_scan,0.07,10.0,0.25,4,1304
8.08854106851788,705,182,113,beta_scan,0.07,10.0,0.25,4,1304
8.100162804909653,704,183,113,beta_scan,0.07,10.0,0.25,4,1304
8.112083870640687,703,184,113,beta_scan,0.07,10.0,0.25,4,1304
8.121325708865358,702,185,113,beta_scan,0.07,10.0,0.25,4,1304
8.16617436673762,701,186,113,beta_scan,0.07,10.0,0.25,4,1304
8.178459573918438,701,185,114,beta_scan,0.07,10.0,0.25,4,1304
8.185710254400288,700,186,114,beta_scan,0.07,10.0,0.25,4,1304
8.198377024145222,699,187,114,beta_scan,0.07,10.0,0.25,4,1304
8.201550787471536,699,186,115,beta_scan,0.07,10.0,0.25,4,1304
8.208492208548531,698,187,115,beta_scan,0.07,10.0,0.25,4,1304
8.219148526851754,697,188,115,beta_scan,0.07,10.0,0.25,4,1304
8.220019902444019,697,187,116,beta_scan,0.07,10.0,0.25,4,1304
8.224406863430708,696,188,116,beta_scan,0.07,10.0,0.25,4,1304
8.241767598185296,695,189,116,beta_scan,0.07,10.0,0.25,4,1304
8.255511157942324,694,190,116,beta_scan,0.07,10.0,0.25,4,1304
8.255702577173983,693,191,116,beta_scan,0.07,10.0,0.25,4,1304
8.260262128991368,693,190,117,beta_scan,0.07,10.0,0.25,4,1304
8.266657395716582,692,191,117,beta_scan,0.07,10.0,0.25,4,1304
8.291202648350586,691,192,117,beta_scan,0.07,10.0,0.25,4,1304
8.293107583556944,691,191,118,beta_scan,0.07,10.0,0.25,4,1304
8.307776685150538,690,192,118,beta_scan,0.07,10.0,0.25,4,1304
8.316533512882474,690,191,119,beta_scan,0.07,10.0,0.25,4,1304
8.320355208074023,689,192,119,beta_scan,0.07,10.0,0.25,4,1304
8.343452191665282,689,191,120,beta_scan,0.07,10.0,0.25,4,1304
8.351569077162827,689,190,121,beta_scan,0.07,10.0,0.25,4,1304
8.355509593191204,688,191,121,beta_scan,0.07,10.0,0.25,4,1304
8.356449177144226,687,192,121,beta_scan,0.07,10.0,0.25,4,1304
8.359089615707797,687,191,122,beta_scan,0.07,10.0,0.25,4,1304
8.374237225722938,686,192,122,beta_scan,0.07,10.0,0.25,4,1304
8.393291002609562,685,193,122,beta_scan,0.07,10.0,0.25,4,1304
8.393386821435252,685,192,123,beta_scan,0.07,10.0,0.25,4,1304
8.397505068308126,684,193,123,beta_scan,0.07,10.0,0.25,4,1304
8.405958343434389,683,194,123,beta_scan,0.07,10.0,0.25,4,1304
8.406955298054504,683,193,124,beta_scan,0.07,10.0,0.25,4,1304
8.4150850127783,682,194,124,beta_scan,0.07,10.0,0.25,4,1304
8.415819263696402,682,193,125,beta_scan,0.07,10.0,0.25,4,1304
8.432248529683037,681,194,125,beta_scan,0.07,10.0,0.25,4,1304
8.435733729958548,680,195,125,beta_scan,0.07,10.0,0.25,4,1304
8.436728108031504,679,196,125,beta_scan,0.07,10.0,0.25,4,1304
8.442133698129656,678,197,125,beta_scan,0.07,10.0,0.25,4,1304
8.45724432725378,678,196,126,beta_scan,0.07,10.0,0.25,4,1304
8.462918795466637,677,197,126,beta_scan,0.07,10.0,0.25,4,1304
8.46886980529063,676,198,126,beta_scan,0.07,10.0,0.25,4,1304
8.469993846241291,675,199,126,beta_scan,0.07,10.0,0.25,4,1304
8.484743039110315,675,198,127,beta_scan,0.07,10.0,0.25,4,1304
8.49567700682396,674,199,127,beta_scan,0.07,10.0,0.25,4,1304
8.497113194880772,673,200,127,beta_scan,0.07,10.0,0.25,4,1304
8.497866927530932,673,199,128,beta_scan,0.07,10.0,0.25,4,1304
8.498090739035392,673,198,129,beta_scan,0.07,10.0,0.25,4,1304
8.501287663320163,672,199,129,beta_scan,0.07,10.0,0.25,4,1304
8.513411074853819,672,198,130,beta_scan,0.07,10.0,0.25,4,1304
8.517336267251496,671,199,130,beta_scan,0.07,10.0,0.25,4,1304
8.531485529638495,670,200,130,beta_scan,0.07,10.0,0.25,4,1304
8.534452312751979,670,199,131,beta_scan,0.07,10.0,0.25,4,1304
8.54828889126768,670,198,132,beta_scan,0.07,10.0,0.25,4,1304
8.548422173415029,670,197,133,beta_scan,0.07,10.0,0.25,4,1304
8.550792072954852,669,198,133,beta_scan,0.07,10.0,0.25,4,1304
8.551114487794425,668,199,133,beta_scan,0.07,10.0,0.25,4,1304
8.565013868373464,668,198,134,beta_scan,0.07,10.0,0.25,4,1304
8.581094975427126,667,199,134,beta_scan,0.07,10.0,0.25,4,1304
8.581585654046483,666,200,134,beta_scan,0.07,10.0,0.25,4,1304
8.584966337609266,666,199,135,beta_scan,0.07,10.0,0.25,4,1304
8.590008119163992,665,200,135,beta_scan,0.07,10.0,0.25,4,1304
8.590039164334213,665,199,136,beta_scan,0.07,10.0,0.25,4,1304
8.600311072254032,664,200,136,beta_scan,0.07,10.0,0.25,4,1304
8.604409755079644,664,199,137,beta_scan,0.07,10.0,0.25,4,1304
8.604567201537083,663,200,137,beta_scan,0.07,10.0,0.25,4,1304
8.606917185644745,663,199,138,beta_scan,0.07,10.0,0.25,4,1304
8.614145248965677,662,200,138,beta_scan,0.07,10.0,0.25,4,1304
8.618080299789462,661,201,138,beta_scan,0.07,10.0,0.25,4,1304
8.619178892486186,660,202,138,beta_scan,0.07,10.0,0.25,4,1304
8.622991557398064,659,203,138,beta_scan,0.07,10.0,0.25,4,1304
8.627564351111559,659,202,139,beta_scan,0.07,10.0,0.25,4,1304
8.62829730107483,658,203,139,beta_scan,0.07,10.0,0.25,4,1304
8.629399024101476,657,204,139,beta_scan,0.07,10.0,0.25,4,1304
8.629986429976778,656,205,139,beta_scan,0.07,10.0,0.25,4,1304
8.631614450102145,656,204,140,beta_scan,0.07,10.0,0.25,4,1304
8.632770109781276,655,205,140,beta_scan,0.07,10.0,0.25,4,1304
8.633217960991924,655,204,141,beta_scan,0.07,10.0,0.25,4,1304
8.634270582272226,654,205,141,beta_scan,0.07,10.0,0.25,4,1304
8.639417309814263,654,204,142,beta_scan,0.07,10.0,0.25,4,1304
8.646158873112814,653,205,142,beta_scan,0.07,10.0,0.25,4,1304
8.650714589865043,653,204,143,beta_scan,0.07,10.0,0.25,4,1304
8.66337691921971,653,203,144,beta_scan,0.07,10.0,0.25,4,1304
8.664176071001906,652,204,144,beta_scan,0.07,10.0,0.25,4,1304
8.686261441092045,651,205,144,beta_scan,0.07,10.0,0.25,4,1304
8.710475094425576,651,204,145,beta_scan,0.07,10.0,0.25,4,1304
8.72300154800753,650,205,145,beta_scan,0.07,10.0,0.25,4,1304
8.746383302638046,650,204,146,beta_scan,0.07,10.0,0.25,4,1304
8.754057984635223,650,203,147,beta_scan,0.07,10.0,0.25,4,1304
8.757635633323252,650,202,148,beta_scan,0.07,10.0,0.25,4,1304
8.758358617959523,649,203,148,beta_scan,0.07,10.0,0.25,4,1304
